sample_time,epoch,run_id,host,level_id,phase_state,clients,rows_per_commit,row_bytes,target_wal_mbps,network_latency_ms,xact_commit,tup_inserted,tup_updated,tup_deleted,blks_read,blks_hit,blk_write_time_ms,db_stats_reset,row_count,apply_workers,interval_sec,commits_per_sec,rows_applied_per_sec,row_count_delta,received_lsn,latest_end_lsn,msg_send_age_sec,msg_receipt_age_sec,cpu_pct,mem_used_pct,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_read_iops,disk_write_iops,net_sent_bytes_per_sec,net_recv_bytes_per_sec,data_volume_free_gb,db_connected
2026-09-13T21:22:18.862514+00:00,1789334538.8611543,F_lat_centralus_rep3,r3-sub,idle,idle,0,0,0,0,0,2898176,2893765,204,664,494290602,208959979,3555.113,,,1,1.001455307006836,1.9970936156678114,0.0,,176/ECA48F00,176/ECA48F00,1.711063,1.716145,0.6,35.9,0.0,36810.4295239891,0.0,6.98982765483734,1088.4160205389571,4099.034646158183,1005.65,1
2026-09-13T21:22:19.862110+00:00,1789334539.8621106,F_lat_centralus_rep3,r3-sub,idle,idle,0,0,0,0,0,2898178,2893765,204,664,494290602,208959979,3555.113,,,1,1.0009562969207764,1.9980892334186453,0.0,,176/ECA48F00,176/ECA48F00,2.710565,2.715647,0.4,35.9,0.0,69565.47475070355,0.0,7.992356933674581,653.3751793278971,204.80414642541115,1005.65,1
2026-09-13T21:22:20.863801+00:00,1789334540.863801,F_lat_centralus_rep3,r3-sub,idle,idle,0,0,0,0,0,2898191,2893765,211,664,494290602,209023345,3555.113,,0,1,1.00169038772583,12.978062043217085,0.0,,176/ECA4A7B0,176/ECA4A7B0,0.421181,0.240739,10.1,35.9,0.0,175830.7778113645,0.0,13.976374508079937,4223.8600388347295,3407.240442576916,1007.59,1
2026-09-13T21:22:21.865318+00:00,1789334541.8653183,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898195,2893765,211,664,494290602,209023345,3555.113,,,1,1.0015172958374023,3.993940011445799,0.0,,176/ECA4B110,176/ECA4B110,0.919693,0.924789,0.4,35.9,0.0,0.0,0.0,0.0,383.41824109879667,1555.6396344581385,1007.59,1
2026-09-13T21:22:22.867097+00:00,1789334542.8670971,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898200,2893765,211,664,494290606,209023455,3555.113,,,1,1.0017788410186768,4.991121588189725,0.0,,176/ECA4B110,176/ECA4B110,1.920452,1.925548,0.6,35.9,0.0,53153.448465585294,0.0,5.98934590582767,2666.257152410951,453.19384020762703,1007.59,1
2026-09-13T21:22:23.869007+00:00,1789334543.869007,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898202,2893765,211,664,494290606,209023455,3555.113,,,1,1.0019099712371826,1.996187339597341,0.0,,176/ECA4B110,176/ECA4B110,2.922424,2.927520,0.0,35.9,0.0,28617.34170046748,0.0,2.9942810093960115,0.0,0.0,1007.59,1
2026-09-13T21:22:24.870555+00:00,1789334544.8705554,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898204,2893765,211,664,494290606,209023455,3555.113,,,1,1.0015482902526855,1.9969082064883863,0.0,,176/ECA4B110,176/ECA4B110,3.923892,3.928988,0.8,35.9,0.0,143138.38024108752,0.0,5.990724619465158,473.26724493774753,1544.6084977187668,1007.59,1
2026-09-13T21:22:25.872233+00:00,1789334545.8722334,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898206,2893765,211,664,494290606,209023455,3555.113,,,1,1.0016779899597168,1.9966496419477395,0.0,,176/ECA4B110,176/ECA4B110,4.925634,4.930730,0.0,35.9,0.0,20445.692333544852,0.0,3.993299283895479,1030.2712152450335,1351.7318075986198,1007.59,1
2026-09-13T21:22:26.873210+00:00,1789334546.8732107,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898208,2893765,211,664,494290606,209023455,3555.113,,,1,1.0009772777557373,1.9980473527672309,0.0,,176/ECA4B110,176/ECA4B110,5.926805,5.931901,0.6,35.9,0.0,32736.00782773831,0.0,4.995118381918077,182.82133277820162,125.87698322433553,1007.59,1
2026-09-13T21:22:27.873827+00:00,1789334547.8738272,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898210,2893765,211,664,494290606,209023455,3555.113,,,1,1.0006165504455566,1.9987676589093353,0.0,,176/ECA4B110,176/ECA4B110,6.927080,6.932176,0.0,36.0,0.0,20467.380827231595,0.0,2.998151488364003,290.82069437130826,1420.1244216550826,1007.59,1
2026-09-13T21:22:28.875736+00:00,1789334548.875736,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898212,2893765,211,664,494290606,209023455,3555.113,,,1,1.001908779144287,1.9961897147045315,0.0,,176/ECA4B110,176/ECA4B110,7.929125,7.934221,0.4,35.9,0.0,32705.572285719045,0.0,2.9942845720567974,507.032187534951,336.35796692771356,1007.59,1
2026-09-13T21:22:29.875817+00:00,1789334549.8758175,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898214,2893765,211,664,494290606,209023455,3555.113,,,1,1.0000815391540527,1.9998369349880776,0.0,,176/ECA4B110,176/ECA4B110,8.929443,8.934539,0.2,35.9,0.0,413662.27032841387,0.0,63.99478191961848,0.0,0.0,1007.59,1
2026-09-13T21:22:30.876128+00:00,1789334550.8761282,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898216,2893765,211,664,494290606,209023455,3555.113,,,1,1.0003106594085693,1.999378874141453,0.0,,176/ECA4B110,176/ECA4B110,9.929512,9.934608,3.9,35.9,0.0,32757.823473933568,0.0,4.998447185353633,563.8248425078898,1636.4916084847794,1007.59,1
2026-09-13T21:22:31.876585+00:00,1789334551.8765857,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898218,2893765,211,664,494290606,209023455,3555.113,,,1,1.000457525253296,1.9990853679606637,0.0,,176/ECA4B110,176/ECA4B110,10.930010,10.935106,0.2,35.9,0.0,0.0,0.0,0.0,3138.564027698242,16155.608401174104,1007.59,1
2026-09-13T21:22:32.876829+00:00,1789334552.8768294,F_lat_centralus_rep3,r3-sub,F01,drain,0,0,0,0,0,2898220,2893765,211,664,494290606,209023455,3555.113,,,1,1.0002436637878418,1.9995127911394728,0.0,,176/ECA4B110,176/ECA4B110,11.930351,11.935447,1.0,35.9,0.0,102375.05490634101,0.0,8.997807560127628,182.95542038926177,125.96930584178679,1007.59,1
