sample_time,epoch,run_id,host,level_id,phase_state,clients,rows_per_commit,row_bytes,target_wal_mbps,network_latency_ms,xact_commit,tup_inserted,tup_updated,tup_deleted,blks_read,blks_hit,blk_write_time_ms,db_stats_reset,row_count,apply_workers,interval_sec,commits_per_sec,rows_applied_per_sec,row_count_delta,received_lsn,latest_end_lsn,msg_send_age_sec,msg_receipt_age_sec,cpu_pct,mem_used_pct,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_read_iops,disk_write_iops,net_sent_bytes_per_sec,net_recv_bytes_per_sec,data_volume_free_gb,db_connected
2026-09-13T22:20:10.487879+00:00,1789338010.4777284,F_lat_centralindia_rep2,r3-sub-centrali,idle,idle,0,0,0,0,0,1471336,1456764,100,306,621,14813007,1108.112,,,1,1.00034761428833,1.9993050130107475,0.0,,17B/35122370,17B/35122370,0.617165,0.509863,0.0,17.0,0.0,8189.153333292022,0.0,0.9996525065053737,383.8665624980635,1223.5746679625775,1019.6,1
2026-09-13T22:20:11.478482+00:00,1789338011.4780946,F_lat_centralindia_rep2,r3-sub-centrali,idle,idle,0,0,0,0,0,1471338,1456764,100,306,621,14813007,1108.112,,,1,1.0003662109375,1.999267846247712,0.0,,17B/35122370,17B/35122370,1.607721,1.500419,0.0,17.0,0.0,8406009.62733374,0.0,5.997803538743136,0.0,0.0,1019.6,1
2026-09-13T22:20:12.478860+00:00,1789338012.4784446,F_lat_centralindia_rep2,r3-sub-centrali,idle,idle,0,0,0,0,0,1471338,1456764,100,306,621,14813007,1108.112,,,1,1.000349998474121,0.0,0.0,,17B/35122370,17B/35122370,2.608151,2.500849,0.0,17.0,0.0,61418.50361745109,0.0,6.9975508678736595,0.0,0.0,1019.6,1
2026-09-13T22:20:13.479151+00:00,1789338013.4787931,F_lat_centralindia_rep2,r3-sub-centrali,idle,idle,0,0,0,0,0,1471342,1456764,100,306,621,14813007,1108.112,,,1,1.0003485679626465,3.998606213978568,0.0,,17B/35122370,17B/35122370,3.608476,3.501174,0.0,17.0,0.0,8189.145526228107,0.0,1.999303106989284,690.7592234647976,1473.4863898511023,1019.6,1
2026-09-13T22:20:14.479529+00:00,1789338014.4790912,F_lat_centralindia_rep2,r3-sub-centrali,idle,idle,0,0,0,0,0,1471346,1456764,100,306,621,14813042,1108.112,,,1,1.000298023223877,3.9988082622700123,0.0,,17B/35122370,17B/35122370,4.609237,4.501935,1.2,17.0,0.0,4094.7796605644926,0.0,0.9997020655675031,842.7488412734051,525.8432864885067,1019.6,1
2026-09-13T22:20:15.479962+00:00,1789338015.4795907,F_lat_centralindia_rep2,r3-sub-centrali,idle,idle,0,0,0,0,0,1471349,1456764,100,306,621,14813073,1108.112,,,1,1.0004994869232178,2.998502287318246,0.0,,17B/35122370,17B/35122370,5.609217,5.501915,0.2,17.0,0.0,32751.64098361476,0.0,3.9980030497576613,8131.9382032070835,3367.31806865839,1019.6,1
2026-09-13T22:20:16.480366+00:00,1789338016.4800363,F_lat_centralindia_rep2,r3-sub-centrali,idle,idle,0,0,0,0,0,1471360,1456764,100,306,621,14876933,1108.112,,,1,1.0004456043243408,10.99510053565475,0.0,,17B/35122370,17B/35122370,6.609700,6.502398,3.7,17.0,0.0,0.0,0.0,0.0,1609.2828965821952,958.5728557902642,1019.6,1
2026-09-13T22:20:17.486962+00:00,1789338017.4806464,F_lat_centralindia_rep2,r3-sub-centrali,F01,reset,16,1,1000,6,207.0,1471363,1456764,107,306,621,14877280,1108.112,,,1,1.000610113143921,2.998170776601476,0.0,,17B/35124660,17B/35124660,0.309921,0.202677,7.0,17.0,4093.5025003198816,642679.8925502214,0.9993902588671586,56.965244755428046,719.5609863843542,2499.4750374267637,1021.53,1
2026-09-13T22:20:18.481359+00:00,1789338018.4809651,F_lat_centralindia_rep2,r3-sub-centrali,F01,reset,16,1,1000,6,207.0,1471365,1456764,107,306,621,14877280,1108.112,,,1,1.0003187656402588,1.9993626718777893,0.0,,17B/35124660,17B/35124660,1.304425,1.197181,0.0,17.0,0.0,139219.62156819424,0.0,4.998406679694473,0.0,0.0,1021.53,1
2026-09-13T22:20:19.481400+00:00,1789338019.4809933,F_lat_centralindia_rep2,r3-sub-centrali,F01,reset,16,1,1000,6,207.0,1471365,1456764,107,306,621,14877280,1108.112,,,1,1.000028133392334,0.0,0.0,,17B/35124660,17B/35124660,2.304391,2.197147,0.0,17.0,0.0,69630.04107073632,0.0,1.999943734798263,590.9833736328867,263.99257299337074,1021.53,1
2026-09-13T22:20:20.486136+00:00,1789338020.4811397,F_lat_centralindia_rep2,r3-sub-centrali,F01,drain,0,0,0,0,0,1471369,1456764,107,306,621,14877280,1108.112,,,1,1.0001463890075684,3.9994145296761463,0.0,,17B/35124660,17B/35124660,3.309154,3.201910,0.0,17.0,0.0,4095.400478388374,0.0,0.9998536324190366,290.95740703393966,1092.840020234007,1021.53,1
