sample_time,epoch,run_id,host,level_id,phase_state,clients,rows_per_commit,row_bytes,target_wal_mbps,network_latency_ms,wal_records,wal_fpi,wal_bytes,wal_buffers_full,wal_stats_reset,wal_write_time_ms,wal_sync_time_ms,xact_commit,xact_rollback,tup_inserted,tup_updated,tup_deleted,blks_read,blks_hit,blk_read_time_ms,blk_write_time_ms,current_wal_lsn,insert_lsn,active_backends,interval_sec,wal_bytes_delta,wal_bytes_per_sec,wal_mb_per_sec,commits_delta,commits_per_sec,rows_inserted_delta,rows_inserted_per_sec,rows_updated_per_sec,rows_deleted_per_sec,lsn_bytes_per_sec,wal_sync_time_delta_ms,repl_state,sent_lsn,write_lsn,replay_lsn,send_lag_bytes,write_lag_bytes,flush_lag_bytes,replay_lag_bytes,write_lag_sec,flush_lag_sec,replay_lag_sec,d_replay_lag_bytes_per_sec,slot_active,retained_wal_bytes,wal_status,cpu_pct,mem_used_pct,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_read_iops,disk_write_iops,net_sent_bytes_per_sec,net_recv_bytes_per_sec,data_volume_free_gb,db_connected
2026-09-13T21:22:17.844623+00:00,1789334537.8430686,F_lat_centralus_rep3,r3-pub,idle,idle,0,0,0,0,0,2246853920,22024777,792084155166,60320,1789156079.537691,5899449.307,192422.366,79447128,76342410,421995679,7534,20289,16055142,4752757346,11084497.213,772731.266,176/ECA48F00,176/ECA48F00,1,1.0007035732269287,0,0.0,0.0,204,203.85657197382574,0,0.0,0.0,0.0,55.96062760065805,0.0,streaming,176/ECA48F00,176/ECA48F00,176/ECA48F00,0,0,0,0,,,,0.0,True,56,reserved,2.0,36.4,73676.16342395208,392939.5382610778,3.9971876857612894,45.967658386254826,10754.433468540748,866.3904308887594,976.11,1
2026-09-13T21:22:18.843862+00:00,1789334538.8438625,F_lat_centralus_rep3,r3-pub,idle,idle,0,0,0,0,0,2246853920,22024777,792084155166,60320,1789156079.537691,5899449.307,192422.366,79447131,76342410,421995679,7534,20289,16055142,4752757346,11084497.213,772731.266,176/ECA48F00,176/ECA48F00,1,1.0007939338684082,0,0.0,0.0,3,2.997620087887605,0,0.0,0.0,0.0,0.0,0.0,streaming,176/ECA48F00,176/ECA48F00,176/ECA48F00,0,0,0,0,,,,0.0,True,56,reserved,0.0,36.4,0.0,0.0,0.0,0.0,2809.7692290466484,542.5692359076565,976.11,1
2026-09-13T21:22:19.844983+00:00,1789334539.8449833,F_lat_centralus_rep3,r3-pub,idle,idle,0,0,0,0,0,2246853920,22024777,792084155166,60320,1789156079.537691,5899449.307,192422.366,79447136,76342410,421995679,7534,20289,16055142,4752757346,11084497.213,772731.266,176/ECA48F00,176/ECA48F00,1,1.0011208057403564,0,0.0,0.0,5,4.994402245293825,0,0.0,0.0,0.0,0.0,0.0,streaming,176/ECA48F00,176/ECA48F00,176/ECA48F00,0,0,0,0,,,,0.0,True,56,reserved,0.6,36.4,0.0,24548.48591606821,0.0,2.996641347176295,3051.5797718745275,796.1077178998358,976.11,1
2026-09-13T21:22:20.845623+00:00,1789334540.8456237,F_lat_centralus_rep3,r3-pub,F01,drain,0,0,0,0,0,2246853921,22024777,792084155216,60320,1789156079.537691,5899451.063,192422.366,79447145,76342410,421995679,7534,20289,16055142,4752758193,11084497.213,772731.266,176/ECA4A7B0,176/ECA4B110,1,1.0006403923034668,50,49.96800087681886,4.765319907838713e-05,9,8.994240157827395,0,0.0,0.0,0.0,6315.955310829904,0.0,streaming,176/ECA4A7B0,176/ECA4A7B0,176/ECA4A7B0,0,0,0,0,0.185786,0.185786,0.185786,0.0,True,6376,reserved,12.1,36.5,8186.757263658003,81867.57263658002,1.9987200350727545,9.993600175363772,9929.641134241445,20870.6346062297,978.05,1
2026-09-13T21:22:21.847270+00:00,1789334541.847271,F_lat_centralus_rep3,r3-pub,F01,drain,0,0,0,0,0,2246854011,22024782,792084163611,60320,1789156079.537691,5899452.361,192422.366,79447163,76342410,421995679,7541,20289,16055147,4752759868,11084497.311,772731.266,176/ECA4B110,176/ECA4B110,1,1.0016472339630127,8395,8381.194212242988,0.00799292966102885,18,17.970398549180914,0,0.0,6.988488324681467,0.0,2396.0531398907888,0.0,streaming,176/ECA4B110,176/ECA4B110,176/ECA4B110,0,0,0,0,0.185786,0.185786,0.185786,0.0,True,8776,reserved,1.6,36.5,0.0,175838.35309278534,0.0,14.975332124317429,2056.6122784062604,804.6745128133232,978.05,1
2026-09-13T21:22:22.848400+00:00,1789334542.8484004,F_lat_centralus_rep3,r3-pub,F01,drain,0,0,0,0,0,2246854011,22024782,792084163611,60320,1789156079.537691,5899452.361,192422.366,79447166,76342410,421995679,7541,20289,16055147,4752759868,11084497.311,772731.266,176/ECA4B110,176/ECA4B110,1,1.001129388809204,0,0.0,0.0,3,2.996615655812839,0,0.0,0.0,0.0,0.0,0.0,streaming,176/ECA4B110,176/ECA4B110,176/ECA4B110,0,0,0,0,0.185786,0.185786,0.185786,0.0,True,8776,reserved,0.0,36.5,0.0,163655.16968279186,0.0,4.994359426354732,4111.3566797752155,779.1200705113382,978.05,1
2026-09-13T21:22:23.848955+00:00,1789334543.8489554,F_lat_centralus_rep3,r3-pub,F01,drain,0,0,0,0,0,2246854011,22024782,792084163611,60320,1789156079.537691,5899452.361,192422.366,79447169,76342410,421995679,7541,20289,16055147,4752759868,11084497.311,772731.266,176/ECA4B110,176/ECA4B110,1,1.0005550384521484,0,0.0,0.0,3,2.998335808333921,0,0.0,0.0,0.0,0.0,0.0,streaming,176/ECA4B110,176/ECA4B110,176/ECA4B110,0,0,0,0,0.185786,0.185786,0.185786,0.0,True,8776,reserved,0.8,36.5,0.0,40937.27823645247,0.0,6.996116886112483,329.8169389167313,236.86852885837976,978.05,1
2026-09-13T21:22:24.849771+00:00,1789334544.8497717,F_lat_centralus_rep3,r3-pub,F01,drain,0,0,0,0,0,2246854011,22024782,792084163611,60320,1789156079.537691,5899452.361,192422.366,79447172,76342410,421995679,7541,20289,16055147,4752759868,11084497.311,772731.266,176/ECA4B110,176/ECA4B110,1,1.0008163452148438,0,0.0,0.0,3,2.9975529619832444,0,0.0,0.0,0.0,0.0,0.0,streaming,176/ECA4B110,176/ECA4B110,176/ECA4B110,0,0,0,0,0.185786,0.185786,0.185786,0.0,True,8776,reserved,0.0,36.5,0.0,0.0,0.0,0.0,1575.7136736825255,512.5815564991348,978.05,1
2026-09-13T21:22:25.851022+00:00,1789334545.8510225,F_lat_centralus_rep3,r3-pub,F01,drain,0,0,0,0,0,2246854011,22024782,792084163611,60320,1789156079.537691,5899452.361,192422.366,79447175,76342410,421995679,7541,20289,16055147,4752759868,11084497.311,772731.266,176/ECA4B110,176/ECA4B110,1,1.0012507438659668,0,0.0,0.0,3,2.9962524556202452,0,0.0,0.0,0.0,0.0,0.0,streaming,176/ECA4B110,176/ECA4B110,176/ECA4B110,0,0,0,0,0.185786,0.185786,0.185786,0.0,True,8776,reserved,6.4,36.5,0.0,568632.7860308843,0.0,81.8975671202867,2967.2886818825828,2715.6034756104823,978.05,1
2026-09-13T21:22:26.852154+00:00,1789334546.8521547,F_lat_centralus_rep3,r3-pub,F01,drain,0,0,0,0,0,2246854011,22024782,792084163611,60320,1789156079.537691,5899452.361,192422.366,79447178,76342410,421995679,7541,20289,16055147,4752759868,11084497.311,772731.266,176/ECA4B110,176/ECA4B110,1,1.0011322498321533,0,0.0,0.0,3,2.996607092122914,0,0.0,0.0,0.0,0.0,0.0,streaming,176/ECA4B110,176/ECA4B110,176/ECA4B110,0,0,0,0,0.185786,0.185786,0.185786,0.0,True,8776,reserved,0.4,36.5,0.0,24548.205298670913,0.0,3.9954761228305524,1910.8364557437117,776.1212368598349,978.05,1
