sample_time,epoch,run_id,host,level_id,phase_state,clients,rows_per_commit,row_bytes,target_wal_mbps,network_latency_ms,wal_records,wal_fpi,wal_bytes,wal_buffers_full,wal_stats_reset,wal_write_time_ms,wal_sync_time_ms,xact_commit,xact_rollback,tup_inserted,tup_updated,tup_deleted,blks_read,blks_hit,blk_read_time_ms,blk_write_time_ms,current_wal_lsn,insert_lsn,active_backends,interval_sec,wal_bytes_delta,wal_bytes_per_sec,wal_mb_per_sec,commits_delta,commits_per_sec,rows_inserted_delta,rows_inserted_per_sec,rows_updated_per_sec,rows_deleted_per_sec,lsn_bytes_per_sec,wal_sync_time_delta_ms,repl_state,sent_lsn,write_lsn,replay_lsn,send_lag_bytes,write_lag_bytes,flush_lag_bytes,replay_lag_bytes,write_lag_sec,flush_lag_sec,replay_lag_sec,d_replay_lag_bytes_per_sec,slot_active,retained_wal_bytes,wal_status,cpu_pct,mem_used_pct,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_read_iops,disk_write_iops,net_sent_bytes_per_sec,net_recv_bytes_per_sec,data_volume_free_gb,db_connected
2026-09-13T00:55:16.063334+00:00,1789260916.0623353,D_rowsize_rep2,r3-pub,idle,idle,0,0,0,0,0,1210502647,4155128,367019839561,53625,1789156079.537691,2796644.249,83310.401,48659079,14,225500400,5444,16290,137023,2540071331,33065.808,361265.87,11A/7B5233A8,11A/7B5233A8,1,1.000471591949463,0,0.0,0.0,3,2.9985858910340153,0,0.0,0.0,0.0,55.97360329930162,0.0,streaming,11A/7B5233A8,11A/7B5233A8,11A/7B5233A8,0,0,0,0,0.001206,0.200952,0.001206,0.0,True,56,reserved,3.9,36.7,0.0,360278.09575047623,0.0,37.982087953097526,13066.837784495894,2127.9964540038063,1005.05,1
2026-09-13T00:55:17.062734+00:00,1789260917.0627346,D_rowsize_rep2,r3-pub,idle,idle,0,0,0,0,0,1210502647,4155128,367019839561,53625,1789156079.537691,2796644.249,83310.401,48659082,14,225500400,5444,16290,137023,2540071331,33065.808,361265.87,11A/7B5233A8,11A/7B5233A8,1,1.0003993511199951,0,0.0,0.0,3,2.998802424892975,0,0.0,0.0,0.0,0.0,0.0,streaming,11A/7B5233A8,11A/7B5233A8,11A/7B5233A8,0,0,0,0,0.001206,0.200952,0.001206,0.0,True,56,reserved,1.9,36.7,0.0,114642.21750204184,0.0,8.996407274678925,182.92694791847148,125.94970184550495,1005.05,1
2026-09-13T00:55:18.063139+00:00,1789260918.063139,D_rowsize_rep2,r3-pub,idle,idle,0,0,0,0,0,1210502698,4155128,367019854016,53625,1789156079.537691,2796644.249,83310.401,48659091,14,225500400,5457,16290,137023,2540077460,33065.808,361265.87,11A/7B5233A8,11A/7B526D20,1,1.0004043579101562,14455,14449.157368922784,0.013779790276453766,9,8.996362249761678,0,0.0,12.994745471877978,0.0,0.0,0.0,streaming,11A/7B5233A8,11A/7B5233A8,11A/7B5233A8,0,0,0,0,0.001206,0.200952,0.001206,0.0,True,56,reserved,5.9,36.7,0.0,442189.197300286,0.0,78.96806863679694,3052.765590085796,356.8557025738799,1005.05,1
2026-09-13T00:55:19.064007+00:00,1789260919.0640078,D_rowsize_rep2,r3-pub,D05,drain,0,0,0,0,0,1210502699,4155128,367019854066,53625,1789156079.537691,2796650.75,83310.401,48659101,14,225500400,5457,16290,137023,2540078307,33065.808,361265.87,11A/7B528F28,11A/7B528F28,1,1.000868797302246,50,49.95659784256499,4.764232429749011e-05,10,9.991319568512997,0,0.0,0.0,0.0,23403.666957284844,0.0,streaming,11A/7B528F28,11A/7B528F28,11A/7B528F28,0,0,0,0,0.000202,0.000202,0.000202,0.0,True,23480,reserved,12.7,36.7,69571.5564194697,53201.778438418005,4.995659784256499,4.995659784256499,20106.531499675555,6840.057376603998,1007.34,1
2026-09-13T00:55:20.064455+00:00,1789260920.0644557,D_rowsize_rep2,r3-pub,D05,drain,0,0,0,0,0,1210502789,4155133,367019862449,53625,1789156079.537691,2796650.75,83310.401,48659119,14,225500400,5464,16290,137028,2540079949,33066.195,361265.87,11A/7B528F28,11A/7B528F28,1,1.0004479885101318,8383,8379.246193981531,0.007991071886045009,18,17.991939817686692,0,0.0,6.996865484655936,0.0,0.0,0.0,streaming,11A/7B528F28,11A/7B528F28,11A/7B528F28,0,0,0,0,0.000202,0.000202,0.000202,0.0,True,23480,reserved,2.2,36.7,0.0,143295.80512575357,0.0,16.992387605592988,554.7514777120064,2543.8603797784795,1007.34,1
2026-09-13T00:55:21.065614+00:00,1789260921.065614,D_rowsize_rep2,r3-pub,D05,drain,0,0,0,0,0,1210502789,4155133,367019862449,53625,1789156079.537691,2796650.75,83310.401,48659122,14,225500400,5464,16290,137028,2540079949,33066.195,361265.87,11A/7B528F28,11A/7B528F28,1,1.0011582374572754,0,0.0,0.0,3,2.9965293075142134,0,0.0,0.0,0.0,0.0,0.0,streaming,11A/7B528F28,11A/7B528F28,11A/7B528F28,0,0,0,0,0.000202,0.000202,0.000202,0.0,True,23480,reserved,6.9,36.7,0.0,53186.39752217228,0.0,9.988431025047378,5601.51211884657,744.1381113660296,1007.34,1
2026-09-13T00:55:22.067472+00:00,1789260922.067473,D_rowsize_rep2,r3-pub,D05,drain,0,0,0,0,0,1210502789,4155133,367019862449,53625,1789156079.537691,2796650.75,83310.401,48659125,14,225500400,5464,16290,137028,2540079949,33066.195,361265.87,11A/7B528F28,11A/7B528F28,2,1.0018589496612549,0,0.0,0.0,3,2.994433498861641,0,0.0,0.0,0.0,0.0,0.0,streaming,11A/7B528F28,11A/7B528F28,11A/7B528F28,0,0,0,0,0.000202,0.000202,0.000202,0.0,True,23480,reserved,1.0,36.7,0.0,335248.78937655233,0.0,5.988866997723282,182.6604434305601,125.76620695218892,1007.34,1
2026-09-13T00:55:23.068080+00:00,1789260923.0680807,D_rowsize_rep2,r3-pub,D05,drain,0,0,0,0,0,1210502789,4155133,367019862449,53625,1789156079.537691,2796650.75,83310.401,48659129,14,225500400,5464,16290,137028,2540079949,33066.195,361265.87,11A/7B528F28,11A/7B528F28,1,1.0006077289581299,0,0.0,0.0,4,3.997570560608151,0,0.0,0.0,0.0,0.0,0.0,streaming,11A/7B528F28,11A/7B528F28,11A/7B528F28,0,0,0,0,0.000202,0.000202,0.000202,0.0,True,23480,reserved,0.0,36.6,0.0,36841.61028656472,0.0,5.996355840912226,0.0,0.0,1007.34,1
2026-09-13T00:55:24.068870+00:00,1789260924.0688698,D_rowsize_rep2,r3-pub,D05,drain,0,0,0,0,0,1210502789,4155133,367019862449,53625,1789156079.537691,2796650.75,83310.401,48659132,14,225500400,5464,16290,137028,2540079949,33066.195,361265.87,11A/7B528F28,11A/7B528F28,1,1.0007891654968262,0,0.0,0.0,3,2.9976343703827935,0,0.0,0.0,0.0,0.0,0.0,streaming,11A/7B528F28,11A/7B528F28,11A/7B528F28,0,0,0,0,0.000202,0.000202,0.000202,0.0,True,23480,reserved,1.2,36.6,0.0,32742.161016234462,0.0,3.9968458271770584,3234.4474856430343,482.6191336316298,1007.34,1
2026-09-13T00:55:25.069008+00:00,1789260925.069008,D_rowsize_rep2,r3-pub,D05,drain,0,0,0,0,0,1210502789,4155133,367019862449,53625,1789156079.537691,2796650.75,83310.401,48659135,14,225500400,5464,16290,137028,2540079949,33066.195,361265.87,11A/7B528F28,11A/7B528F28,1,1.000138282775879,0,0.0,0.0,3,2.9995852090308097,0,0.0,0.0,0.0,0.0,0.0,streaming,11A/7B528F28,11A/7B528F28,11A/7B528F28,0,0,0,0,0.000202,0.000202,0.000202,0.0,True,23480,reserved,0.0,36.6,0.0,32763.469376507193,0.0,5.999170418061619,590.9182861790696,263.9634983947113,1007.34,1
